External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.23, 101661.72, 0.13,-0.52, 9.67, 37689
25.23, 101661.72, 0.10,-0.54, 9.62, 37701
25.23, 101661.72, 0.13,-0.48, 9.58, 37705
25.23, 101661.72, 0.10,-0.50, 9.62, 37710
25.23, 101662.14, 0.08,-0.48, 9.60, 37715
25.23, 101662.14, 0.10,-0.52, 9.60, 37720
25.23, 101662.14, 0.11,-0.54, 9.64, 37725
25.23, 101662.14, 0.06,-0.52, 9.60, 37730
25.23, 101662.14, 0.11,-0.52, 9.62, 37735
25.23, 101662.14, 0.08,-0.54, 9.62, 37740
25.23, 101662.14, 0.06,-0.56, 9.62, 37745
25.23, 101662.14, 0.08,-0.52, 9.64, 37750
25.23, 101662.62, 0.10,-0.46, 9.66, 37755
25.23, 101662.62, 0.10,-0.61, 9.67, 37760
25.23, 101662.62, 0.02,-0.61, 9.60, 37765
25.23, 101662.62, 0.10,-0.46, 9.48, 37770
25.23, 101662.62, 0.08,-0.46, 9.73, 37775
25.23, 101662.62, 0.10,-0.48, 9.50, 37780
25.23, 101662.62, 0.19,-0.42, 9.62, 37785
25.23, 101662.86, 0.11,-0.54, 9.66, 37790
25.23, 101662.86, 0.15,-0.61, 9.67, 37795
25.23, 101662.86, 0.10,-0.54, 9.62, 37800
25.23, 101662.86, 0.10,-0.50, 9.64, 37805
25.23, 101662.86, 0.15,-0.52, 9.67, 37810
25.23, 101662.86, 0.10,-0.52, 9.62, 37815
25.23, 101662.86, 0.10,-0.61, 9.64, 37820
25.23, 101663.02, 0.06,-0.56, 9.67, 37825
25.23, 101663.02, 0.06,-0.54, 9.56, 37830
25.23, 101663.02, 0.10,-0.56, 9.64, 37835
25.23, 101663.02, 0.06,-0.61, 9.67, 37840
25.23, 101663.02, 0.08,-0.54, 9.64, 37845
25.23, 101663.02, 0.11,-0.56, 9.62, 37850
25.23, 101663.02, 0.13,-0.57, 9.64, 37855
25.23, 101661.53, 0.11,-0.52, 9.64, 37860
25.23, 101661.53, 0.10,-0.56, 9.64, 37865
25.23, 101661.53, 0.10,-0.48, 9.64, 37870
25.23, 101661.53, 0.08,-0.42, 9.54, 37875
25.23, 101661.53, 0.13,-0.54, 9.60, 37880
25.23, 101661.53, 0.06,-0.54, 9.73, 37885
25.23, 101661.53, 0.10,-0.54, 9.73, 37890
25.23, 101662.62, 0.13,-0.48, 9.83, 37895
25.23, 101662.62, 0.10,-0.48, 9.66, 37900
25.23, 101662.62, 0.08,-0.59, 9.64, 37905
25.23, 101662.62, 0.08,-0.56, 9.67, 37910
25.23, 101662.62, 0.15,-0.50, 9.66, 37915
25.23, 101662.62, 0.04,-0.56, 9.62, 37920
25.23, 101662.62, 0.04,-0.48, 9.56, 37925
25.23, 101661.31, 0.04,-0.48, 9.60, 37930
25.23, 101661.31, 0.13,-0.52, 9.60, 37935
25.23, 101661.31, 0.06,-0.54, 9.69, 37940
25.23, 101661.31, 0.10,-0.56, 9.62, 37945
25.23, 101661.31, 0.04,-0.56, 9.64, 37950
25.23, 101661.31, 0.00,-0.46, 9.60, 37955
25.23, 101661.31, 0.11,-0.56, 9.64, 37960
25.23, 101660.72, 0.10,-0.57, 9.66, 37965
25.23, 101660.72, 0.11,-0.50, 9.64, 37970
25.23, 101660.72, 0.13,-0.57, 9.64, 37975
25.23, 101660.72, 0.08,-0.56, 9.64, 37980
25.23, 101660.72, 0.06,-0.56, 9.66, 37985
25.23, 101660.72, 0.10,-0.48, 9.50, 37990
25.23, 101660.72, 0.10,-0.50, 9.58, 37995
25.23, 101661.64, 0.10,-0.57, 9.73, 38000
25.23, 101661.64, 0.13,-0.59, 9.79, 38005
25.23, 101661.64, 0.13,-0.52, 9.67, 38010
25.23, 101661.64, 0.10,-0.56, 9.66, 38015
25.23, 101661.64, 0.17,-0.54, 9.66, 38020
25.23, 101661.64, 0.11,-0.56, 9.45, 38025
25.23, 101661.64, 0.11,-0.52, 9.54, 38030
25.23, 101661.53, 0.11,-0.56, 9.60, 38035
25.23, 101661.53, 0.11,-0.50, 9.60, 38040
25.23, 101661.53, 0.15,-0.56, 9.54, 38045
25.23, 101661.53, 0.15,-0.52, 9.54, 38050
25.23, 101661.53, 0.15,-0.50, 9.58, 38055
25.23, 101661.53, 0.10,-0.52, 9.64, 38060
25.23, 101661.53, 0.06,-0.52, 9.56, 38065
25.23, 101661.14, 0.08,-0.54, 9.62, 38070
25.23, 101661.14, 0.08,-0.54, 9.58, 38075
25.23, 101661.14, 0.08,-0.48, 9.58, 38080
25.23, 101661.14, 0.13,-0.52, 9.60, 38085
25.23, 101661.14, 0.13,-0.56, 9.66, 38090
25.23, 101661.14, 0.13,-0.54, 9.64, 38095
25.23, 101661.14, 0.08,-0.56, 9.66, 38100
25.23, 101660.81, 0.11,-0.50, 9.64, 38105
25.23, 101660.81, 0.13,-0.52, 9.62, 38110
25.23, 101660.81, 0.11,-0.50, 9.56, 38115
25.23, 101660.81, 0.08,-0.59, 9.66, 38120
25.23, 101660.81, 0.06,-0.56, 9.56, 38125
25.23, 101660.81, 0.04,-0.56, 9.48, 38130
25.23, 101660.81, 0.11,-0.59, 9.81, 38135
25.23, 101660.81, 0.15,-0.59, 9.64, 38140
25.23, 101659.73, 0.13,-0.52, 9.73, 38145
25.23, 101659.73, 0.11,-0.44, 9.69, 38150
25.23, 101659.73, 0.13,-0.52, 9.58, 38155
25.23, 101659.73, 0.21,-0.59, 9.58, 38160
25.23, 101659.73, 0.11,-0.50, 9.62, 38165
25.23, 101659.73, 0.13,-0.56, 9.56, 38170
25.23, 101659.73, 0.17,-0.56, 9.62, 38175
25.23, 101657.09, 0.15,-0.52, 9.60, 38180
25.23, 101657.09, 0.08,-0.56, 9.62, 38185
25.23, 101657.09, 0.08,-0.52, 9.64, 38190
25.23, 101657.09, 0.10,-0.52, 9.64, 38195
25.23, 101657.09, 0.04,-0.54, 9.64, 38203
25.23, 101657.09, 0.04,-0.52, 9.54, 38207
25.23, 101661.03, 0.15,-0.56, 9.54, 38212
25.23, 101661.03, 0.08,-0.54, 9.66, 38217
25.23, 101661.03, 0.08,-0.52, 9.56, 38222
25.23, 101661.03, 0.13,-0.56, 9.83, 38227
25.23, 101661.03, 0.06,-0.57, 9.79, 38232
25.23, 101661.03, 0.15,-0.50, 9.66, 38237
25.23, 101661.03, 0.10,-0.54, 9.50, 38242
25.23, 101659.72, 0.10,-0.44, 9.58, 38247
25.23, 101659.72, 0.10,-0.42, 9.60, 38252
25.23, 101659.72, 0.11,-0.48, 9.66, 38257
25.23, 101659.72, 0.11,-0.52, 9.66, 38262
25.23, 101659.72, 0.08,-0.48, 9.62, 38267
25.23, 101659.72, 0.08,-0.46, 9.56, 38272
25.23, 101659.72, 0.10,-0.50, 9.60, 38277
25.23, 101659.72, 0.11,-0.52, 9.60, 38282
25.23, 101661.09, 0.08,-0.54, 9.62, 38287
25.23, 101661.09, 0.11,-0.46, 9.60, 38292
25.23, 101661.09, 0.08,-0.56, 9.64, 38297
25.23, 101661.09, 0.08,-0.54, 9.64, 38302
25.23, 101661.09, 0.10,-0.56, 9.66, 38307
25.23, 101661.09, 0.13,-0.54, 9.62, 38312
25.23, 101661.09, 0.08,-0.56, 9.60, 38317
25.23, 101661.03, 0.06,-0.56, 9.64, 38322
25.23, 101661.03, 0.08,-0.56, 9.58, 38327
25.23, 101661.03, 0.15,-0.54, 9.69, 38332
25.23, 101661.03, 0.04,-0.50, 9.62, 38337
25.23, 101661.03, 0.04,-0.50, 9.75, 38342
25.23, 101661.03, 0.02,-0.54, 9.77, 38347
25.23, 101661.03, 0.10,-0.69, 9.73, 38352
25.23, 101660.54, 0.04,-0.33, 9.58, 38357
25.23, 101660.54, 0.13,-0.48, 9.60, 38362
25.23, 101660.54, 0.11,-0.46, 9.69, 38367
25.23, 101660.54, 0.08,-0.54, 9.73, 38372
25.23, 101660.54, 0.11,-0.56, 9.56, 38377
25.23, 101660.54, 0.13,-0.50, 9.67, 38382
25.23, 101660.54, 0.13,-0.56, 9.54, 38387
25.23, 101661.59, 0.08,-0.57, 9.66, 38392
25.23, 101661.59, 0.17,-0.48, 9.64, 38397
25.23, 101661.59, 0.11,-0.48, 9.60, 38402
25.23, 101661.59, 0.10,-0.52, 9.60, 38407
25.23, 101661.59, 0.11,-0.48, 9.60, 38412
25.23, 101661.59, 0.10,-0.48, 9.62, 38417
25.23, 101661.59, 0.08,-0.52, 9.56, 38422
25.23, 101659.83, 0.13,-0.48, 9.62, 38427
25.23, 101659.83, 0.10,-0.48, 9.66, 38432
25.23, 101659.83, 0.06,-0.50, 9.67, 38437
25.23, 101659.83, 0.08,-0.56, 9.69, 38442
25.23, 101659.83, 0.10,-0.57, 9.64, 38447
25.23, 101659.83, 0.08,-0.63, 9.46, 38452
25.23, 101659.83, 0.04,-0.56, 9.62, 38457
25.23, 101660.81, 0.06,-0.56, 9.73, 38462
25.23, 101660.81, 0.04,-0.52, 9.69, 38467
25.23, 101660.81, 0.08,-0.56, 9.67, 38472
25.23, 101660.81, 0.11,-0.50, 9.46, 38477
25.23, 101660.81, 0.08,-0.57, 9.58, 38482
25.23, 101660.81, 0.04,-0.54, 9.48, 38487
25.23, 101660.81, 0.15,-0.50, 9.58, 38492
25.23, 101662.41, 0.10,-0.50, 9.64, 38497
25.23, 101662.41, 0.10,-0.46, 9.64, 38502
25.23, 101662.41, 0.11,-0.50, 9.60, 38507
25.23, 101662.41, 0.11,-0.46, 9.73, 38512
25.23, 101662.41, 0.10,-0.56, 9.67, 38517
25.23, 101662.41, 0.06,-0.52, 9.69, 38522
25.23, 101662.41, 0.06,-0.50, 9.64, 38527
25.23, 101663.08, 0.10,-0.54, 9.62, 38532
25.23, 101663.08, 0.13,-0.54, 9.67, 38537
25.23, 101663.08, 0.10,-0.56, 9.60, 38542
25.23, 101663.08, 0.13,-0.54, 9.66, 38547
25.23, 101663.08, 0.13,-0.52, 9.60, 38552
25.23, 101663.08, 0.11,-0.50, 9.60, 38557
25.23, 101663.08, 0.11,-0.48, 9.56, 38562
25.23, 101659.72, 0.06,-0.52, 9.60, 38567
25.23, 101659.72, 0.13,-0.52, 9.64, 38572
25.23, 101659.72, 0.10,-0.54, 9.77, 38577
25.23, 101659.72, 0.10,-0.54, 9.79, 38582
25.23, 101659.72, 0.06,-0.44, 9.64, 38587
25.23, 101659.72, 0.11,-0.42, 9.56, 38592
25.23, 101659.72, 0.13,-0.48, 9.37, 38597
25.23, 101660.21, 0.10,-0.48, 9.52, 38602
25.23, 101660.21, 0.11,-0.54, 9.52, 38607
25.23, 101660.21, 0.17,-0.52, 9.62, 38612
25.23, 101660.21, 0.10,-0.44, 9.58, 38617
25.23, 101660.21, 0.17,-0.48, 9.62, 38622
25.23, 101660.21, 0.15,-0.46, 9.60, 38627
25.23, 101660.21, 0.06,-0.56, 9.54, 38632
25.23, 101660.21, 0.11,-0.59, 9.64, 38637
25.23, 101661.53, 0.13,-0.56, 9.67, 38642
25.23, 101661.53, 0.10,-0.54, 9.71, 38647
25.23, 101661.53, 0.10,-0.56, 9.62, 38652
25.23, 101661.53, 0.11,-0.52, 9.60, 38657
25.23, 101661.53, 0.11,-0.57, 9.66, 38662
25.23, 101661.53, 0.08,-0.48, 9.64, 38667
25.23, 101661.53, 0.13,-0.44, 9.60, 38672
25.23, 101662.20, 0.11,-0.44, 9.60, 38677
25.23, 101662.20, 0.11,-0.50, 9.64, 38682
25.23, 101662.20, 0.06,-0.50, 9.64, 38687
25.23, 101662.20, 0.11,-0.50, 9.64, 38692
25.23, 101662.20, 0.02,-0.56, 9.62, 38697
25.23, 101662.20, 0.11,-0.56, 9.58, 38707
25.23, 101662.09, 0.02,-0.50, 9.58, 38711
25.23, 101662.09, 0.04,-0.52, 9.56, 38716
25.23, 101662.09, 0.11,-0.56, 9.56, 38721
25.23, 101662.09, 0.10,-0.48, 9.66, 38726
25.23, 101662.09, 0.11,-0.57, 9.66, 38731
25.23, 101662.09, 0.10,-0.56, 9.60, 38736
25.23, 101662.09, 0.10,-0.56, 9.62, 38741
25.23, 101662.31, 0.10,-0.52, 9.62, 38746
25.23, 101662.31, 0.11,-0.54, 9.62, 38751
25.23, 101662.31, 0.08,-0.52, 9.64, 38756
25.23, 101662.31, 0.15,-0.56, 9.67, 38761
25.23, 101662.31, 0.13,-0.52, 9.62, 38766
25.23, 101662.31, 0.11,-0.50, 9.66, 38771
25.23, 101662.31, 0.15,-0.54, 9.77, 38776
25.23, 101660.54, 0.11,-0.56, 9.50, 38781
25.23, 101660.54, 0.13,-0.42, 9.52, 38786
25.23, 101660.54, 0.15,-0.50, 9.66, 38791
25.23, 101660.54, 0.11,-0.48, 9.79, 38796
25.23, 101660.54, 0.13,-0.50, 9.48, 38801
25.23, 101660.54, 0.11,-0.52, 9.60, 38806
25.23, 101660.54, 0.17,-0.48, 9.64, 38811
25.23, 101661.03, 0.11,-0.48, 9.69, 38816
25.23, 101661.03, 0.02,-0.52, 9.52, 38821
25.23, 101661.03, 0.15,-0.56, 9.67, 38826
25.23, 101661.03, 0.19,-0.54, 9.62, 38831
25.23, 101661.03, 0.06,-0.54, 9.67, 38836
25.23, 101661.03, 0.11,-0.50, 9.71, 38841
25.23, 101661.03, 0.10,-0.48, 9.64, 38846
25.23, 101661.86, 0.13,-0.46, 9.64, 38851
25.23, 101661.86, 0.11,-0.54, 9.69, 38856
25.23, 101661.86, 0.08,-0.57, 9.62, 38861
25.23, 101661.86, 0.15,-0.54, 9.62, 38866
25.23, 101661.86, 0.13,-0.52, 9.60, 38871
25.23, 101661.86, 0.13,-0.52, 9.60, 38876
25.23, 101661.86, 0.15,-0.50, 9.64, 38881
25.23, 101659.49, 0.13,-0.48, 9.56, 38886
25.23, 101659.49, 0.13,-0.50, 9.62, 38891
25.23, 101659.49, 0.15,-0.48, 9.67, 38896
25.23, 101659.49, 0.17,-0.56, 9.81, 38901
25.23, 101659.49, 0.13,-0.59, 9.35, 38906
25.23, 101659.49, 0.10,-0.54, 9.39, 38911
25.23, 101659.49, 0.06,-0.57, 9.52, 38916
25.23, 101659.49, 0.08,-0.59, 9.48, 38921
25.23, 101660.83, 0.06,-0.56, 9.58, 38926
25.23, 101660.83, 0.15,-0.54, 9.52, 38931
25.23, 101660.83, 0.15,-0.50, 9.64, 38936
25.23, 101660.83, 0.11,-0.59, 9.56, 38941
25.23, 101660.83, 0.06,-0.46, 9.62, 38946
25.23, 101660.83, 0.13,-0.52, 9.71, 38951
25.23, 101660.83, 0.11,-0.52, 9.62, 38956
25.23, 101660.98, 0.04,-0.50, 9.66, 38961
25.23, 101660.98, 0.11,-0.46, 9.66, 38966
25.23, 101660.98, 0.06,-0.48, 9.64, 38971
25.23, 101660.98, 0.11,-0.52, 9.67, 38976
25.23, 101660.98, 0.10,-0.56, 9.58, 38981
25.23, 101660.98, 0.10,-0.52, 9.58, 38986
25.23, 101660.98, 0.10,-0.52, 9.60, 38991
25.23, 101661.64, 0.13,-0.48, 9.66, 38996
25.23, 101661.64, 0.13,-0.56, 9.64, 39001
25.23, 101661.64, 0.11,-0.52, 9.66, 39006
25.23, 101661.64, 0.15,-0.48, 9.73, 39011
25.23, 101661.64, 0.13,-0.52, 9.64, 39016
25.23, 101661.64, 0.13,-0.52, 9.69, 39021
25.23, 101661.64, 0.13,-0.50, 9.60, 39026
25.23, 101661.91, 0.11,-0.65, 9.66, 39031
25.23, 101661.91, 0.08,-0.54, 9.56, 39036
25.23, 101661.91, 0.10,-0.56, 9.79, 39041
25.23, 101661.91, 0.15,-0.56, 9.48, 39046
25.23, 101661.91, 0.13,-0.52, 9.54, 39051
25.23, 101661.91, 0.11,-0.56, 9.62, 39056
25.23, 101661.91, 0.11,-0.48, 9.60, 39061
25.23, 101662.14, 0.11,-0.52, 9.64, 39066
25.23, 101662.14, 0.11,-0.56, 9.56, 39071
25.23, 101662.14, 0.08,-0.52, 9.52, 39076
25.23, 101662.14, 0.08,-0.48, 9.67, 39081
25.23, 101662.14, 0.08,-0.50, 9.60, 39086
25.23, 101662.14, 0.04,-0.48, 9.67, 39091
25.23, 101662.14, 0.06,-0.52, 9.62, 39096
25.23, 101660.33, 0.06,-0.50, 9.58, 39101
25.23, 101660.33, 0.08,-0.50, 9.67, 39106
25.23, 101660.33, 0.08,-0.48, 9.64, 39111
25.23, 101660.33, 0.06,-0.54, 9.60, 39116
25.23, 101660.33, 0.08,-0.54, 9.64, 39121
25.23, 101660.33, 0.11,-0.50, 9.60, 39126
25.23, 101660.33, 0.06,-0.54, 9.56, 39131
25.23, 101661.42, 0.04,-0.54, 9.64, 39136
25.23, 101661.42, 0.11,-0.46, 9.60, 39141
25.23, 101661.42, 0.08,-0.52, 9.60, 39146
25.23, 101661.42, 0.06,-0.52, 9.62, 39151
25.23, 101661.42, 0.08,-0.50, 9.50, 39156
25.23, 101661.42, 0.17,-0.54, 9.52, 39161
25.23, 101661.42, 0.19,-0.50, 9.48, 39166
25.23, 101660.21, 0.15,-0.48, 9.58, 39171
25.23, 101660.21, 0.06,-0.50, 9.58, 39176
25.23, 101660.21, 0.17,-0.50, 9.71, 39181
25.23, 101660.21, 0.13,-0.42, 9.62, 39186
25.23, 101660.21, 0.13,-0.52, 9.60, 39191
25.23, 101660.21, 0.06,-0.48, 9.56, 39196
25.23, 101660.21, 0.13,-0.52, 9.58, 39201
25.23, 101658.34, 0.10,-0.54, 9.67, 39209
25.23, 101658.34, 0.10,-0.56, 9.64, 39213
25.23, 101658.34, 0.11,-0.56, 9.62, 39218
25.23, 101658.34, 0.11,-0.54, 9.60, 39223
25.23, 101658.34, 0.15,-0.54, 9.58, 39228
25.23, 101658.34, 0.04,-0.56, 9.41, 39233
25.23, 101658.34, 0.08,-0.54, 9.43, 39238
25.23, 101659.67, 0.11,-0.48, 9.62, 39243
25.23, 101659.67, 0.08,-0.44, 9.54, 39248
25.23, 101659.67, 0.11,-0.48, 9.41, 39253
25.23, 101659.67, 0.08,-0.50, 9.77, 39258
25.23, 101659.67, 0.11,-0.54, 9.69, 39263
25.23, 101659.67, 0.17,-0.44, 9.66, 39268
25.23, 101659.67, 0.13,-0.50, 9.58, 39273
25.23, 101656.47, 0.10,-0.50, 9.62, 39278
25.23, 101656.47, 0.10,-0.59, 9.64, 39283
25.23, 101656.47, 0.10,-0.56, 9.64, 39288
25.23, 101656.47, 0.10,-0.44, 9.64, 39293
25.23, 101656.47, 0.00,-0.52, 9.71, 39298
25.23, 101656.47, 0.08,-0.52, 9.66, 39303
25.23, 101656.47, 0.13,-0.56, 9.71, 39308
25.23, 101660.66, 0.11,-0.57, 9.66, 39313
25.23, 101660.66, 0.10,-0.52, 9.60, 39318
25.23, 101660.66, 0.10,-0.50, 9.66, 39323
25.23, 101660.66, 0.11,-0.57, 9.67, 39328
25.23, 101660.66, 0.06,-0.50, 9.58, 39333
25.23, 101660.66, 0.10,-0.54, 9.60, 39338
25.23, 101660.66, 0.11,-0.59, 9.54, 39343
25.23, 101658.29, 0.13,-0.56, 9.67, 39348
25.23, 101658.29, 0.15,-0.57, 9.60, 39353
25.23, 101658.29, 0.13,-0.50, 9.60, 39358
25.23, 101658.29, 0.15,-0.46, 9.73, 39363
25.23, 101658.29, 0.13,-0.54, 9.67, 39368
25.23, 101658.29, 0.13,-0.57, 9.56, 39373
25.23, 101658.29, 0.13,-0.56, 9.66, 39378
25.23, 101659.50, 0.15,-0.52, 9.46, 39383
25.23, 101659.50, 0.25,-0.59, 9.50, 39388
25.23, 101659.50, 0.19,-0.59, 9.50, 39393
25.23, 101659.50, 0.10,-0.48, 9.56, 39398
25.23, 101659.50, 0.13,-0.52, 9.64, 39403
25.23, 101659.50, 0.08,-0.54, 9.64, 39408
25.23, 101659.50, 0.08,-0.56, 9.66, 39413
25.23, 101659.50, 0.10,-0.52, 9.67, 39418
25.23, 101659.50, 0.11,-0.54, 9.54, 39423
25.23, 101659.50, 0.11,-0.52, 9.64, 39428
25.23, 101659.50, 0.13,-0.52, 9.64, 39433
25.23, 101659.50, 0.17,-0.59, 9.56, 39438
25.23, 101659.50, 0.15,-0.56, 9.64, 39443
25.23, 101659.50, 0.08,-0.52, 9.64, 39448
25.23, 101659.50, 0.10,-0.48, 9.66, 39453
25.23, 101657.12, 0.08,-0.52, 9.58, 39458
25.23, 101657.12, 0.08,-0.50, 9.60, 39463
25.23, 101657.12, 0.06,-0.50, 9.64, 39468
25.23, 101657.12, 0.10,-0.46, 9.62, 39473
25.23, 101657.12, 0.06,-0.48, 9.64, 39478
25.23, 101657.12, 0.02,-0.54, 9.71, 39483
25.23, 101657.12, 0.06,-0.54, 9.62, 39488
25.23, 101659.34, 0.08,-0.44, 9.85, 39493
25.23, 101659.34, 0.06,-0.50, 9.77, 39498
25.23, 101659.34, 0.13,-0.50, 9.56, 39503
25.23, 101659.34, 0.10,-0.50, 9.60, 39508
25.23, 101659.34, 0.13,-0.48, 9.67, 39513
25.23, 101659.34, 0.11,-0.46, 9.66, 39518
25.23, 101659.34, 0.10,-0.54, 9.66, 39523
25.23, 101659.17, 0.11,-0.48, 9.56, 39528
25.23, 101659.17, 0.13,-0.61, 9.64, 39533
25.23, 101659.17, 0.10,-0.57, 9.58, 39538
25.23, 101659.17, 0.08,-0.52, 9.66, 39543
25.23, 101659.17, 0.06,-0.57, 9.66, 39548
25.23, 101659.17, 0.11,-0.52, 9.60, 39553
25.23, 101659.17, 0.15,-0.52, 9.58, 39558
25.23, 101659.50, 0.10,-0.54, 9.58, 39563
25.23, 101659.50, 0.10,-0.56, 9.58, 39568
25.23, 101659.50, 0.10,-0.54, 9.58, 39573
25.23, 101659.50, 0.10,-0.52, 9.66, 39578
25.23, 101659.50, 0.08,-0.48, 9.64, 39583
25.23, 101659.50, 0.10,-0.54, 9.62, 39588
25.23, 101659.50, 0.17,-0.54, 9.60, 39593
25.23, 101662.62, 0.15,-0.50, 9.73, 39598
25.23, 101662.62, 0.06,-0.57, 9.71, 39603
25.23, 101662.62, 0.11,-0.48, 9.69, 39608
25.23, 101662.62, 0.10,-0.50, 9.43, 39613
25.23, 101662.62, 0.08,-0.48, 9.46, 39618
25.23, 101662.62, 0.02,-0.56, 9.69, 39623
25.23, 101662.62, 0.04,-0.56, 9.60, 39628
25.23, 101659.67, 0.08,-0.54, 9.75, 39633
25.23, 101659.67, 0.11,-0.57, 9.67, 39638
25.23, 101659.67, 0.10,-0.59, 9.58, 39643
25.23, 101659.67, 0.13,-0.50, 9.62, 39648
25.23, 101659.67, 0.15,-0.48, 9.64, 39653
25.23, 101659.67, 0.08,-0.54, 9.52, 39658
25.23, 101659.67, 0.06,-0.54, 9.60, 39663
25.23, 101659.28, 0.15,-0.56, 9.64, 39668
25.23, 101659.28, 0.10,-0.48, 9.60, 39673
25.23, 101659.28, 0.15,-0.50, 9.64, 39678
25.23, 101659.28, 0.13,-0.50, 9.64, 39683
25.23, 101659.28, 0.11,-0.56, 9.60, 39688
25.23, 101659.28, 0.06,-0.50, 9.60, 39693
